Company Name,ISIN,ISIC full_code,ISIC section_label,ISIC division_label,ISIC group_label,ISIC description,Region/Country,Report Date,Fiscal Year,Quarter,Month,OS-C Code,Factor Area Code,Factor Code,Sub-Factor Code,Report Label,Quantity,Quantity Type,Reported Units,Standardized Quantity,Standardized units,Orig Report,Page,Note,Analyst,Factor Area,Factor,Sub Factor,SASB Industry Code,SASB Sub-Metric Code,SASB units,CDP Code,OS-C - CDP synthetic code,Description,,Quantity,Quantity Type,Reported Units,OS-C Code,Standardized Quantity,Standardized units
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY18,,,EF.9.1,EF,9,1,Average retail electric rate for residential customers,24.47,,yen,24.47,yen,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,Energy Affordability,Average retail electric rate for residential customers,IF-EU,IF-EU-240a.1a,Rate,,,,,24.47,,JPY,EF.9.1,24.47,JPY
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY18,,,EF.9.2,EF,9,2,Average retail electric rate for commercial customers,23.05,,yen,23.05,yen,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,Energy Affordability,Average retail electric rate for commercial customers,IF-EU,IF-EU-240a.1b,Rate,,,,,23.05,,JPY,EF.9.2,23.05,JPY
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY18,,,EF.9.3,EF,9,3,Average retail electric rate for industrial customers,23.05,,yen,23.05,yen,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,Energy Affordability,Average retail electric rate for industrial customers,IF-EU,IF-EU-240a.1c,Rate,,,,,23.05,,JPY,EF.9.3,23.05,JPY
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY18,,,EF.9.4,EF,9,4,Typical monthly electric bill for residential customers for 500 kWh of electricity delivered per month,"13,188",,yen,13188,yen,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,Energy Affordability,Typical monthly electric bill for residential customers for 500 kWh of electricity delivered per month,IF-EU,IF-EU-240a.2a,Reporting currency,,,,,13188.00,,JPY,EF.9.4,13188.00,JPY
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY18,,,EF.9.5,EF,9,5,"Typical monthly electric bill for residential customers for 1,000 kWh of electricity delivered per month","28,453",,yen,28453,yen,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,Energy Affordability,"Typical monthly electric bill for residential customers for 1,000 kWh of electricity delivered per month",IF-EU,IF-EU-240a.2b,Reporting currency,,,,,28453.00,,JPY,EF.9.5,28453.00,JPY
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY18,,,EF.9.6,EF,9,6,Number of residential customer electric disconnections for non payment,"50,435",,number,50435,number,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,Energy Affordability,Number of residential customer electric disconnections for non payment,IF-EU,IF-EU-240a.3a,"Number, Percentage (%)",,,,,50435.00,,number,EF.9.6,50435.00,number
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY18,,,EF.9.7,EF,9,7,Percentage of residential customer electric disconnections for non payment that were reconnected within 30 days,[not disclosed],,,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,Energy Affordability,Percentage of residential customer electric disconnections for non payment that were reconnected within 30 days,IF-EU,IF-EU-240a.3b,"Number, Percentage (%)",,,,,[not disclosed],,,EF.9.7,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY18,,,EF.9.8,EF,9,8,"Discussion of impact of external factors on customer affordability of electricity, including the economic conditions of the service territory","According to Electricity Business Act,""A General Electricity Utility shall not refuse to supply electricity to meet general demand in its service
area (excluding, however, demand at the Point of Business Commencement and Specified-Scale Demand) without justifiable grounds.""
Thus, we do not recognize there are any areas without electricity in all the service areas of the TEPCO group.
We also recognize that external factors which impact electricity rates are fluctuations in the price of thermal power fuels and levies from
the Feed-in-tariff law for renewable energies.(price based regulations: requires electricity companies to purchase renewable energy at a
certain price",,text,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,Energy Affordability,"Discussion of impact of external factors on customer affordability of electricity, including the economic conditions of the service territory",IF-EU,IF-EU-240a.4a,n/a,,,,,"According to Electricity Business Act,""A General Electricity Utility shall not refuse to supply electricity to meet general demand in its service
area (excluding, however, demand at the Point of Business Commencement and Specified-Scale Demand) without justifiable grounds.""
Thus, we do not recognize there are any areas without electricity in all the service areas of the TEPCO group.
We also recognize that external factors which impact electricity rates are fluctuations in the price of thermal power fuels and levies from
the Feed-in-tariff law for renewable energies.(price based regulations: requires electricity companies to purchase renewable energy at a
certain price",,text,EF.9.8,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY18,,,Em.1.1,Em,1,1,Gross global Scope 1 emissions,"81,600,000",,t-CO2," 81,600,000 ",mtCO2e,TEPCO/sasb2020-e.pdf,3,,Baltzell,Emissions,Scope 1 Emissions Total,0,IF-EU,IF-EU-110a.1a,"Mg (t) CO₂-e, Percentage (%)",C6.1,C6.1.1,(C6.1) What were your organization’s gross global Scope 1 emissions in Mg CO2e?,,81600000.00,,t-CO2,Em.1.1,81600000.00,mtCO2e
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY18,,,Em.14.7,Em,14,7,"Discussion of long-term and short-term strategy or plan to manage Scope 1 emissions, emissions reduction targets, and an analysis of performance against those targets","Since the TEPCO Group transferred its fuel and thermal power operations to JERA in April 2019, scope 1 emissions are extremely low,
at 200,000 t-CO2. On the other hand, electric power retailers are required to calculate and report greenhouse gas emissions at the retail
stage, which are major part of Scope 3 emissions, in accordance with the ""Act on Promotion of Global Warming Countermeasures"". For
this reason, the TEPCO Group has set a target of reducing CO2 emissions from retail electricity sales by 50% by fiscal 2030 (compared to
fiscal 2013). CO2 emissions were 139.2 million tons in fiscal 2013, and were reduced to 92.6 million tons in fiscal 2019 due to the spread
of renewable energy and the procurement of electricity from high-efficiency thermal power plants. In the future, we will work to expand
renewable energy further and to restart nuclear power in order to contribute to achieving the target.",,text,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Emissions,Targets - Emissions Reduction,Strategy,IF-EU,IF-EU-110a.3a,n/a,,,,,"Since the TEPCO Group transferred its fuel and thermal power operations to JERA in April 2019, scope 1 emissions are extremely low,
at 200,000 t-CO2. On the other hand, electric power retailers are required to calculate and report greenhouse gas emissions at the retail
stage, which are major part of Scope 3 emissions, in accordance with the ""Act on Promotion of Global Warming Countermeasures"". For
this reason, the TEPCO Group has set a target of reducing CO2 emissions from retail electricity sales by 50% by fiscal 2030 (compared to
fiscal 2013). CO2 emissions were 139.2 million tons in fiscal 2013, and were reduced to 92.6 million tons in fiscal 2019 due to the spread
of renewable energy and the procurement of electricity from high-efficiency thermal power plants. In the future, we will work to expand
renewable energy further and to restart nuclear power in order to contribute to achieving the target.",,text,Em.14.7,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY18,,,Em.17.10,Em,17,10,Air emissions from NO (excluding N O),18000,,tonnes," 18,000 ",Mg,TEPCO/sasb2020-e.pdf,3,,Baltzell,Emissions,Air Emissions other than GHG,NO (excluding N O),IF-EU,IF-EU-120a.1a,"Mg (t), Percentage (%)",,,,,18000.00,,tonnes,Em.17.10,18000.00,Mg
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY18,,,Em.17.11,Em,17,11,Air emissions from particulate matter (PM ),N/A,,,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Emissions,Air Emissions other than GHG,particulate matter (PM),IF-EU,IF-EU-120a.1c,"Mg (t), Percentage (%)",,,,,N/A,,,Em.17.11,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY18,,,Em.17.13,Em,17,13,Air emissions from SO,6000,,," 6,000 ",Mg,TEPCO/sasb2020-e.pdf,3,,Baltzell,Emissions,Air Emissions other than GHG,SO,IF-EU,IF-EU-120a.1b,"Mg (t), Percentage (%)",,,,,6000.00,,,Em.17.13,6000.00,Mg
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY18,,,Em.17.6,Em,17,6,Air emissions from lead (Pb),N/A,,,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Emissions,Air Emissions other than GHG,lead (Pb),IF-EU,IF-EU-120a.1d,"Mg (t), Percentage (%)",,,,,N/A,,,Em.17.6,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY18,,,Em.17.8,Em,17,8,Air emissions from mercury (Hg),N/A,,,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Emissions,Air Emissions other than GHG,mercury (Hg),IF-EU,IF-EU-120a.1e,"Mg (t), Percentage (%)",,,,,N/A,,,Em.17.8,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY18,,,Em.2.1,Em,2,1,Percentage of gross global Scope 1 emissions covered under emissions-limiting regulations,[not disclosed],,,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Emissions,"Scope 1 Emissions, % regulated","Scope 1 Emissions, % regulated under emissions-limiting regulations",IF-EU,IF-EU-110a.1b,"Mg (t) CO₂-e, Percentage (%)",,,,,[not disclosed],,,Em.2.1,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY18,,,Em.2.2,Em,2,2,Percentage of gross global Scope 1 emissions covered under emissions-reporting regulations,[not disclosed],,,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Emissions,"Scope 1 Emissions, % regulated","Scope 1 Emissions, % regulated under emissions-reporting regulations",IF-EU,IF-EU-110a.1c,"Mg (t) CO₂-e, Percentage (%)",,,,,[not disclosed],,,Em.2.2,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY18,,,Em.5.5,Em,5,5,Greenhouse gas (GHG) emissions associated with power deliveries,"108,000,000",,t-CO2," 108,000,000 ",mtCO2e,TEPCO/sasb2020-e.pdf,3,,Baltzell,Emissions,Scope 1 emissions by business,Greenhouse gas (GHG) emissions associated with power deliveries,IF-EU,IF-EU-110a.2a,Mg (t) CO₂-e,,,,,108000000.00,,t-CO2,Em.5.5,108000000.00,mtCO2e
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY18,,,WR.1.1,WR,1,1,Total water consumed,"9,939",,"1,000m3"," 9,939 ",dam3,TEPCO/sasb2020-e.pdf,3,,Baltzell,"Water Risk, Adaptation, and Resilience",Water Consumption,Total water consumed,IF-EU,IF-EU-140a.1b,"Thousand cubic meters (m³), Percentage (%)",,,,,9939.00,,"1,000m3",WR.1.1,9.94,dam3
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY18,,,WR.1.3,WR,1,3,Percentage of water consumed in regions with High or Extremely High Baseline Water Stress,[not disclosed],,,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,"Water Risk, Adaptation, and Resilience",Water Consumption,% consumed in regions with High or Extremely High Baseline Water Stress,IF-EU,IF-EU-140a.1d,"Thousand cubic meters (m³), Percentage (%)",,,,,[not disclosed],,,WR.1.3,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY18,,,WR.2.1,WR,2,1,Total water withdrawn,"56,289,497",,"1,000m3"," 56,289,497 ",dam3,TEPCO/sasb2020-e.pdf,3,,Baltzell,"Water Risk, Adaptation, and Resilience",Water Withdrawal,Total water withdrawn,IF-EU,IF-EU-140a.1a,"Thousand cubic meters (m³), Percentage (%)",,,,,56289497.00,,"1,000m3",WR.2.1,56289.50,dam3
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY18,,,WR.2.3,WR,2,3,Percentage of water withdrawn in regions with High or Extremely High Baseline Water Stress,[not disclosed],,,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,"Water Risk, Adaptation, and Resilience",Water Withdrawal,% withdrawn in regions with High or Extremely High Baseline Water Stress,IF-EU,IF-EU-140a.1c,"Thousand cubic meters (m³), Percentage (%)",,,,,[not disclosed],,,WR.2.3,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY18,,,WR.3.1,WR,3,1,"Number of incidents of non-compliance associated with water quantity and/or quality permits, standards, and regulations",0,,number,0,number,TEPCO/sasb2020-e.pdf,3,,Baltzell,"Water Risk, Adaptation, and Resilience",Water Management,Non-compliance incidents,IF-EU,IF-EU-140a.2a,Number,,,,,0.00,,number,WR.3.1,0.00,number
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY18,,,WR.3.2,WR,3,2,Description of water management risks and discussion of strategies and practices to mitigate those risks,"The TEPCO Group operates hydroelectric power plants in more than 200 locations in Honshu, Japan, and the amount of power
generation accounts for about 98% of the total. The use of water resources is essential for a clean hydroelectric power generation
business that does not emit CO2 during power generation, and the following risk management is carried out.
At dams and downstream of embankments at hydroelectric power plants, the water necessary to maintain the environment of the
river is discharged, and the amount of water withdrawn from the river for power generation complies with the amount of water intake
permitted by law. In addition, when river flooding due to heavy rain is expected, water will be discharged in advance from the dam
based on the flood control agreement with the national government, and it plays an important role in reducing heavy rain damage in
regional disaster prevention.
The results of verifying water stress in the area where our facility is located by using “WRI Aqueduct Water Risk Atlas” tool to identify water
risk are as follows.
According to the ""Baseline Water Stress"", water stress is ""Medium-high"" at the maximum in the business area of the TEPCO Group. So
there are no facilities such as hydroelectric power plants in water-stressed areas, and it is assumed that the frequency of water-related
risks such as drought is low. In ""Future Water Stress"", there is a suggestion that water stress may be higher. With reference to this result,
we will carry out risk assessment based on the actual water usage conditions at specific rivers and basins, as well as at power plants
locations, and will continue to strive for risk management.
In the future, we will consider long-term strategies regarding the impact of physical risks on our facilities such as floods due to climate
change.",,text,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,"Water Risk, Adaptation, and Resilience",Water Management,Strategy,IF-EU,IF-EU-140a.3a,n/a,,,,,"The TEPCO Group operates hydroelectric power plants in more than 200 locations in Honshu, Japan, and the amount of power
generation accounts for about 98% of the total. The use of water resources is essential for a clean hydroelectric power generation
business that does not emit CO2 during power generation, and the following risk management is carried out.
At dams and downstream of embankments at hydroelectric power plants, the water necessary to maintain the environment of the
river is discharged, and the amount of water withdrawn from the river for power generation complies with the amount of water intake
permitted by law. In addition, when river flooding due to heavy rain is expected, water will be discharged in advance from the dam
based on the flood control agreement with the national government, and it plays an important role in reducing heavy rain damage in
regional disaster prevention.
The results of verifying water stress in the area where our facility is located by using “WRI Aqueduct Water Risk Atlas” tool to identify water
risk are as follows.
According to the ""Baseline Water Stress"", water stress is ""Medium-high"" at the maximum in the business area of the TEPCO Group. So
there are no facilities such as hydroelectric power plants in water-stressed areas, and it is assumed that the frequency of water-related
risks such as drought is low. In ""Future Water Stress"", there is a suggestion that water stress may be higher. With reference to this result,
we will carry out risk assessment based on the actual water usage conditions at specific rivers and basins, as well as at power plants
locations, and will continue to strive for risk management.
In the future, we will consider long-term strategies regarding the impact of physical risks on our facilities such as floods due to climate
change.",,text,WR.3.2,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.6.1,EF,6,1,Number of customers served in markets subject to renewable portfolio standards (RPS),Not Applicable,,,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,RPS,Number of customers served in markets subject to renewable portfolio standards (RPS),IF-EU,IF-EU-110a.4a,"Number, Percentage (%)",,,,,Not Applicable,,,EF.6.1,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.6.2,EF,6,2,Percentage fulfillment of renewable portfolio standards (RPS) target by market,Not Applicable,,,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,RPS,Percentage fulfillment of renewable portfolio standards (RPS) target by market,IF-EU,IF-EU-110a.4b,"Number, Percentage (%)",,,,,Not Applicable,,,EF.6.2,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.6.3,EF,6,3,"The entity shall discuss its operations in markets with RPS regulations or where regulations are emerging, including whether it is meeting its regulatory obligations, whether regulations require future increases or changes to the entity’s renewable energy portfolio, and strategies to maintain compliance with emerging regulations.",Not Applicable,,,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,RPS,Strategy,IF-EU,IF-EU-110a.4c,"Number, Percentage (%)",,,,,Not Applicable,,,EF.6.3,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.7.1,EF,7,1,Number of incidents of non-compliance with physical and/or cybersecurity standards or regulations,[not disclosed],,,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,Grid Resiliency,Number of incidents of non-compliance with physical and/or cybersecurity standards or regulations,IF-EU,IF-EU-550a.1a,Number,,,,,[not disclosed],,,EF.7.1,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.7.2,EF,7,2,System Average Interruption Duration Index (SAIDI),200,,minutes,200,minutes,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,Grid Resiliency,System Average Interruption Duration Index (SAIDI),IF-EU,IF-EU-550a.2a,"Minutes, Number",,,,,200.00,,minutes,EF.7.2,200.00,minutes
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.7.3,EF,7,3,System Average Interruption Frequency Index (SAIFI),0.33,,times,0.33,times,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,Grid Resiliency,System Average Interruption Frequency Index (SAIFI),IF-EU,IF-EU-550a.2b,"Minutes, Number",,,,,0.33,,times,EF.7.3,0.33,times
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.7.4,EF,7,4,"Customer Average Interruption Duration Index (CAIDI), inclusive of major event days",606.06,,minutes/times,606.06,minutes/times,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,Grid Resiliency,"Customer Average Interruption Duration Index (CAIDI), inclusive of major event days",IF-EU,IF-EU-550a.2c,"Minutes, Number",,,,,606.06,,minutes/times,EF.7.4,606.06,minutes/times
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.7.5,EF,7,5,The entity shall discuss notable service disruptions such as those that affected a significant number of customers or disruptions of extended duration,[not disclosed],,number,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,Grid Resiliency,The entity shall discuss notable service disruptions such as those that affected a significant number of customers or disruptions of extended duration,IF-EU,IF-EU-550a.2d,"Minutes, Number",,,,,[not disclosed],,number,EF.7.5,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.8.1,EF,8,1,Percentage of electric utility revenues from rate structures that are decoupled,Not Applicable,,,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,End-Use Efficiency & Demand,Percentage of electric utility revenues from rate structures that are decoupled,IF-EU,IF-EU-420a.1a,Percentage (%),,,,,Not Applicable,,,EF.8.1,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.8.2,EF,8,2,Percentage of electric utility revenues from rate structures that contain a lost revenue adjustment mechanism (LRAM),Not Applicable,,,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,End-Use Efficiency & Demand,Percentage of electric utility revenues from rate structures that contain a lost revenue adjustment mechanism (LRAM),IF-EU,IF-EU-420a.1b,Percentage (%),,,,,Not Applicable,,,EF.8.2,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.8.3,EF,8,3,Percentage of electric load served by smart grid technology,[not disclosed],,,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,End-Use Efficiency & Demand,Percentage of electric load served by smart grid technology,IF-EU,IF-EU-420a.2a,Percentage (%) by megawatt hours (MWh),,,,,[not disclosed],,,EF.8.3,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.8.4,EF,8,4,The entity shall discuss the opportunities and challenges associated with the development and operations of a smart grid,"Offering Electricity
Saving Solutions to
Approx. 750 Companies
Approx. 39,000 Households
Offering Online Services to
9,294,043 Members",,text,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,End-Use Efficiency & Demand,The entity shall discuss the opportunities and challenges associated with the development and operations of a smart grid,IF-EU,IF-EU-420a.2b,Percentage (%) by megawatt hours (MWh),,,,,"Offering Electricity
Saving Solutions to
Approx. 750 Companies
Approx. 39,000 Households
Offering Online Services to
9,294,043 Members",,text,EF.8.4,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.8.5,EF,8,5,Customer electricity savings from efficiency measures by market,[not disclosed],,,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,End-Use Efficiency & Demand,Customer electricity savings from efficiency measures by market,IF-EU,IF-EU-420a.3a,Megawatt hours (MWh),,,,,[not disclosed],,,EF.8.5,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.8.6,EF,8,6,The entity shall discuss customer efficiency regulations relevant to each market in which it operates,[not disclosed],,,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,End-Use Efficiency & Demand,The entity shall discuss customer efficiency regulations relevant to each market in which it operates,IF-EU,IF-EU-420a.3b,Megawatt hours (MWh),,,,,[not disclosed],,,EF.8.6,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.9.1,EF,9,1,Average retail electric rate for residential customers,27.05,,yen,27.05,yen,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,Energy Affordability,Average retail electric rate for residential customers,IF-EU,IF-EU-240a.1a,Rate,,,,,27.05,,JPY,EF.9.1,27.05,JPY
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",,,FY19,,,EF.9.2,EF,9,2,Average retail electric rate for commercial customers,20.57,,yen,20.57,yen,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,Energy Affordability,Average retail electric rate for commercial customers,IF-EU,IF-EU-240a.1b,Rate,,,,,20.57,,JPY,EF.9.2,20.57,JPY
